Route ID,Stop ID,Stop Name,Latitude,Longitude
MTA%20NYCT_Q4,MTA_500394,LINDEN BLVD/222 ST,40.694458,-73.738169
MTA%20NYCT_Q4,MTA_500395,LINDEN BLVD/225 ST,40.69361,-73.735523
MTA%20NYCT_Q4,MTA_500396,LINDEN BLVD/228 ST,40.692768,-73.732816
MTA%20NYCT_Q4,MTA_500397,LINDEN BLVD/230 ST,40.692133,-73.731153
MTA%20NYCT_Q4,MTA_500398,LINDEN BLVD/232 ST,40.691248,-73.729566
MTA%20NYCT_Q4,MTA_500401,LINDEN BLVD/231 ST,40.69221,-73.730994
MTA%20NYCT_Q4,MTA_500403,LINDEN BLVD/228 ST,40.693132,-73.733522
MTA%20NYCT_Q4,MTA_500404,LINDEN BLVD/225 ST,40.693953,-73.736126
MTA%20NYCT_Q4,MTA_500406,LINDEN BLVD/222 ST,40.694888,-73.739126
MTA%20NYCT_Q4,MTA_500407,LINDEN BLVD/219 ST,40.695528,-73.741172
MTA%20NYCT_Q4,MTA_500408,LINDEN BLVD/217 ST,40.696127,-73.743063
MTA%20NYCT_Q4,MTA_500410,LINDEN BLVD/FRANCIS LEWIS BLVD,40.696066,-73.746528
MTA%20NYCT_Q4,MTA_500411,LINDEN BLVD/204 ST,40.695565,-73.74842
MTA%20NYCT_Q4,MTA_500412,LINDEN BLVD/201 ST,40.694688,-73.751488
MTA%20NYCT_Q4,MTA_500413,LINDEN BLVD/199 ST,40.69429,-73.752971
MTA%20NYCT_Q4,MTA_500414,LINDEN BLVD/197 ST,40.69374,-73.754979
MTA%20NYCT_Q4,MTA_500415,LINDEN BLVD/195 ST,40.693258,-73.756813
MTA%20NYCT_Q4,MTA_500416,LINDEN BLVD/193 ST,40.692659,-73.758964
MTA%20NYCT_Q4,MTA_500417,LINDEN BLVD/191 ST,40.692187,-73.760664
MTA%20NYCT_Q4,MTA_500418,LINDEN BLVD/FARMERS BLVD,40.691764,-73.762858
MTA%20NYCT_Q4,MTA_500419,LINDEN BLVD/NEWBURG ST,40.692187,-73.765763
MTA%20NYCT_Q4,MTA_500420,LINDEN BLVD/179 ST,40.692591,-73.768585
MTA%20NYCT_Q4,MTA_500421,LINDEN BLVD/178 ST,40.692978,-73.771314
MTA%20NYCT_Q4,MTA_500422,LINDEN BLVD/176 ST,40.693037,-73.773733
MTA%20NYCT_Q4,MTA_500424,LINDEN BLVD/MURDOCK AV,40.69222,-73.777151
MTA%20NYCT_Q4,MTA_500428,MERRICK BLVD/110 AV,40.696316,-73.782943
MTA%20NYCT_Q4,MTA_500429,MERRICK BLVD/109 AV,40.697053,-73.783958
MTA%20NYCT_Q4,MTA_500430,MERRICK BLVD/108 AV,40.698362,-73.786612
MTA%20NYCT_Q4,MTA_500431,MERRICK BLVD/107 AV,40.699655,-73.788148
MTA%20NYCT_Q4,MTA_500433,MERRICK BLVD/LIBERTY AV,40.702433,-73.79054
MTA%20NYCT_Q4,MTA_500607,MERRICK BLVD/105 AV,40.70078,-73.789334
MTA%20NYCT_Q4,MTA_503172,ARCHER AV/PARSONS BLVD,40.70257,-73.799693
MTA%20NYCT_Q4,MTA_503568,235 ST/LINDEN BLVD,40.690366,-73.727479
MTA%20NYCT_Q4,MTA_503622,ARCHER AV/165 ST,40.704208,-73.793442
MTA%20NYCT_Q4,MTA_503768,LINDEN BLVD/EVERITT PL,40.691793,-73.763989
MTA%20NYCT_Q4,MTA_503791,LINDEN BLVD/179 ST,40.692331,-73.767732
MTA%20NYCT_Q4,MTA_503936,ARCHER AV/165 ST,40.704132,-73.79342
MTA%20NYCT_Q4,MTA_503967,MERRICK BLVD/104 AV,40.701551,-73.790447
MTA%20NYCT_Q4,MTA_503968,LINDEN BLVD/NASHVILLE BLVD,40.69646,-73.744897
MTA%20NYCT_Q4,MTA_504008,LIBERTY AV/MERRICK BLVD,40.70237,-73.791688
MTA%20NYCT_Q4,MTA_504037,116 AV/FRANCIS LEWIS BLVD,40.697619,-73.74667
MTA%20NYCT_Q4,MTA_504461,LINDEN BLVD/172 ST,40.691839,-73.778775
MTA%20NYCT_Q4,MTA_504462,MERRICK BLVD/111 AV,40.694377,-73.781209
MTA%20NYCT_Q4,MTA_504470,ARCHER AV/PARSONS BLVD,40.702168,-73.800813
MTA%20NYCT_Q4,MTA_504532,204 ST/111 AV,40.705321,-73.753
MTA%20NYCT_Q4,MTA_904026,LINDEN BLVD/235 ST,40.690788,-73.727689
MTA%20NYCT_Q5,MTA_500340,168 ST/DOUGLAS AV,40.703961,-73.790979
MTA%20NYCT_Q5,MTA_500367,MERRICK BLVD/107 AV,40.699708,-73.788558
MTA%20NYCT_Q5,MTA_500368,MERRICK BLVD/108 AV,40.698415,-73.787138
MTA%20NYCT_Q5,MTA_500369,MERRICK BLVD/169 PL,40.697842,-73.785946
MTA%20NYCT_Q5,MTA_500370,MERRICK BLVD/109 AV,40.696743,-73.78393
MTA%20NYCT_Q5,MTA_500371,MERRICK BLVD/110 AV,40.695678,-73.782653
MTA%20NYCT_Q5,MTA_500372,MERRICK BLVD/111 AV,40.694133,-73.781357
MTA%20NYCT_Q5,MTA_500428,MERRICK BLVD/110 AV,40.696316,-73.782943
MTA%20NYCT_Q5,MTA_500429,MERRICK BLVD/109 AV,40.697053,-73.783958
MTA%20NYCT_Q5,MTA_500430,MERRICK BLVD/108 AV,40.698362,-73.786612
MTA%20NYCT_Q5,MTA_500431,MERRICK BLVD/107 AV,40.699655,-73.788148
MTA%20NYCT_Q5,MTA_500433,MERRICK BLVD/LIBERTY AV,40.702433,-73.79054
MTA%20NYCT_Q5,MTA_500451,MERRICK BLVD/LINDEN BLVD,40.691466,-73.779251
MTA%20NYCT_Q5,MTA_500452,MERRICK BLVD/115 AV,40.689537,-73.777777
MTA%20NYCT_Q5,MTA_500453,MERRICK BLVD/116 AV,40.688047,-73.776466
MTA%20NYCT_Q5,MTA_500454,MERRICK BLVD/FOCH BLVD,40.686726,-73.774671
MTA%20NYCT_Q5,MTA_500507,MERRICK BLVD/BAISLEY BLVD,40.684112,-73.770144
MTA%20NYCT_Q5,MTA_500508,MERRICK BLVD/VICTORIA RD,40.68555,-73.772587
MTA%20NYCT_Q5,MTA_500509,MERRICK BLVD/FOCH BLVD,40.687317,-73.775083
MTA%20NYCT_Q5,MTA_500510,MERRICK BLVD/116 AV,40.688638,-73.77672
MTA%20NYCT_Q5,MTA_500511,MERRICK BLVD/115 AV,40.69032,-73.778034
MTA%20NYCT_Q5,MTA_500512,MERRICK BLVD/LINDEN BLVD,40.691579,-73.778985
MTA%20NYCT_Q5,MTA_500541,MERRICK BLVD/119 AV,40.685787,-73.773336
MTA%20NYCT_Q5,MTA_500543,MERRICK BLVD/BAISLEY BLVD,40.683763,-73.77001
MTA%20NYCT_Q5,MTA_500544,MERRICK BLVD/125 AV,40.682154,-73.766938
MTA%20NYCT_Q5,MTA_500545,MERRICK BLVD/127 AV,40.681289,-73.765145
MTA%20NYCT_Q5,MTA_500547,MERRICK BLVD/130 RD,40.679839,-73.762086
MTA%20NYCT_Q5,MTA_500548,MERRICK BLVD/BELKNAP ST,40.678829,-73.759368
MTA%20NYCT_Q5,MTA_500549,MERRICK BLVD/MONTAUK ST,40.67945,-73.757129
MTA%20NYCT_Q5,MTA_500550,MERRICK BLVD/PINEVILLE LN,40.680056,-73.755588
MTA%20NYCT_Q5,MTA_500551,MERRICK BLVD/SPRINGFIELD BLVD,40.680034,-73.753683
MTA%20NYCT_Q5,MTA_500552,MERRICK BLVD/218 ST,40.679505,-73.751159
MTA%20NYCT_Q5,MTA_500553,MERRICK BLVD/220 ST,40.678801,-73.748959
MTA%20NYCT_Q5,MTA_500554,MERRICK BLVD/222 ST,40.678112,-73.746669
MTA%20NYCT_Q5,MTA_500555,MERRICK BLVD/224 ST,40.677656,-73.745272
MTA%20NYCT_Q5,MTA_500556,MERRICK BLVD/226 ST,40.677065,-73.743616
MTA%20NYCT_Q5,MTA_500557,MERRICK BLVD/228 ST,40.676457,-73.74183
MTA%20NYCT_Q5,MTA_500559,MERRICK BLVD/231 ST,40.675277,-73.738312
MTA%20NYCT_Q5,MTA_500560,MERRICK BLVD/233 ST,40.67486,-73.737081
MTA%20NYCT_Q5,MTA_500561,MERRICK BLVD/LAURELTON PKWY,40.673947,-73.735242
MTA%20NYCT_Q5,MTA_500562,MERRICK BLVD/241 ST,40.673592,-73.732414
MTA%20NYCT_Q5,MTA_500563,MERRICK BLVD/243 ST,40.673836,-73.730888
MTA%20NYCT_Q5,MTA_500564,MERRICK BLVD/HOOK CREEK BLVD,40.674051,-73.727693
MTA%20NYCT_Q5,MTA_500565,HOOK CREEK BLVD/133 DR,40.672067,-73.728047
MTA%20NYCT_Q5,MTA_500566,HOOK CREEK BLVD/135 AV,40.669944,-73.728726
MTA%20NYCT_Q5,MTA_500567,HOOK CREEK BLVD/136 AV,40.668545,-73.729233
MTA%20NYCT_Q5,MTA_500568,HOOK CREEK BLVD/SUNRISE HWY,40.665632,-73.729948
MTA%20NYCT_Q5,MTA_500571,FRANCIS LEWIS BLVD/BROOKVILLE BLVD,40.667537,-73.737221
MTA%20NYCT_Q5,MTA_500572,BROOKVILLE BLVD/137 AV,40.669517,-73.736194
MTA%20NYCT_Q5,MTA_500573,BROOKVILLE BLVD/136 AV,40.670825,-73.735435
MTA%20NYCT_Q5,MTA_500575,BROOKVILLE BLVD/MERRICK BLVD,40.67345,-73.733561
MTA%20NYCT_Q5,MTA_500576,MERRICK BLVD/LAURELTON PKWY,40.674233,-73.735328
MTA%20NYCT_Q5,MTA_500578,MERRICK BLVD/231 ST,40.675724,-73.738963
MTA%20NYCT_Q5,MTA_500579,MERRICK BLVD/230 ST,40.676343,-73.740813
MTA%20NYCT_Q5,MTA_500580,MERRICK BLVD/228 ST,40.676915,-73.742531
MTA%20NYCT_Q5,MTA_500581,MERRICK BLVD/226 ST,40.677514,-73.744248
MTA%20NYCT_Q5,MTA_500582,MERRICK BLVD/224 ST,40.678094,-73.745933
MTA%20NYCT_Q5,MTA_500583,MERRICK BLVD/222 ST,40.678631,-73.747676
MTA%20NYCT_Q5,MTA_500584,MERRICK BLVD/220 ST,40.679164,-73.749423
MTA%20NYCT_Q5,MTA_500585,MERRICK BLVD/218 ST,40.679684,-73.751032
MTA%20NYCT_Q5,MTA_500586,MERRICK BLVD/SPRINGFIELD BLVD,40.680182,-73.752725
MTA%20NYCT_Q5,MTA_500587,MERRICK BLVD/RIDGEDALE AV,40.680297,-73.75387
MTA%20NYCT_Q5,MTA_500588,MERRICK BLVD/PINEVILLE LN,40.680199,-73.755844
MTA%20NYCT_Q5,MTA_500589,MERRICK BLVD/MONTAUK ST,40.679618,-73.757335
MTA%20NYCT_Q5,MTA_500590,MERRICK BLVD/BELKNAP ST,40.679162,-73.760246
MTA%20NYCT_Q5,MTA_500591,MERRICK BLVD/FARMERS BLVD,40.680083,-73.762089
MTA%20NYCT_Q5,MTA_500593,MERRICK BLVD/SELOVER RD,40.681626,-73.765374
MTA%20NYCT_Q5,MTA_500594,MERRICK BLVD/URSINA RD,40.6826,-73.767365
MTA%20NYCT_Q5,MTA_500607,MERRICK BLVD/105 AV,40.70078,-73.789334
MTA%20NYCT_Q5,MTA_503100,SUNRISE HWY/SUNRISE CINEMAS,40.66525,-73.728642
MTA%20NYCT_Q5,MTA_503105,WEST CIRCLE DR/PARKING STRUCTURE,40.661692,-73.722412
MTA%20NYCT_Q5,MTA_503110,MERRICK BLVD/HOOK CREEK BLVD,40.67426,-73.727962
MTA%20NYCT_Q5,MTA_503127,MERRICK BLVD/242 ST,40.673928,-73.731601
MTA%20NYCT_Q5,MTA_503172,ARCHER AV/PARSONS BLVD,40.70257,-73.799693
MTA%20NYCT_Q5,MTA_503564,MERRICK BLVD/230 ST,40.675883,-73.740087
MTA%20NYCT_Q5,MTA_503622,ARCHER AV/165 ST,40.704208,-73.793442
MTA%20NYCT_Q5,MTA_503827,HOOK CREEK BLVD/NORTH CONDUIT AV,40.666108,-73.729731
MTA%20NYCT_Q5,MTA_503937,ARCHER AV/MERRICK BLVD,40.704299,-73.792933
MTA%20NYCT_Q5,MTA_503967,MERRICK BLVD/104 AV,40.701551,-73.790447
MTA%20NYCT_Q5,MTA_504008,LIBERTY AV/MERRICK BLVD,40.70237,-73.791688
MTA%20NYCT_Q5,MTA_504091,SUNRISE HWY/Opp 24502 SOUTH CONDUIT AV,40.665664,-73.7334
MTA%20NYCT_Q5,MTA_504442,HOOK CREEK BLVD/136 AV,40.668792,-73.728969
MTA%20NYCT_Q5,MTA_504443,HOOK CREEK BLVD/134 AV,40.671397,-73.728013
MTA%20NYCT_Q5,MTA_504462,MERRICK BLVD/111 AV,40.694377,-73.781209
MTA%20NYCT_Q5,MTA_504463,FRANCIS LEWIS BLVD/SUNRISE HWY,40.666044,-73.735966
MTA%20NYCT_Q5,MTA_504467,ARCHER AV/PARSONS BLVD BAY D,40.702311,-73.800367
MTA%20NYCT_Q5,MTA_505322,SUNRISE HWY/FRANCIS LEWIS BLVD,40.665632,-73.735499
MTA%20NYCT_Q5,MTA_553021,MERRICK BLVD/233 ST,40.674949,-73.736661
MTA%20NYCT_Q5,MTA_804053,WEST CIRCLE DR /PARKING STRUCTURE (ARRIVE),40.661433,-73.721393
MTA%20NYCT_Q12,MTA_500851,ROOSEVELT AV/BOWNE ST,40.760883,-73.824577
MTA%20NYCT_Q12,MTA_500852,BOWNE ST/41 AV,40.759541,-73.823864
MTA%20NYCT_Q12,MTA_500855,SANFORD AV/147 ST,40.759814,-73.81687
MTA%20NYCT_Q12,MTA_500856,SANFORD AV/149 ST,40.760417,-73.814655
MTA%20NYCT_Q12,MTA_500858,SANFORD AV/156 ST,40.76116,-73.809112
MTA%20NYCT_Q12,MTA_500859,SANFORD AV/158 ST,40.760814,-73.807298
MTA%20NYCT_Q12,MTA_500861,SANFORD AV/162 ST,40.760135,-73.803589
MTA%20NYCT_Q12,MTA_500862,SANFORD AV/165 ST,40.759659,-73.800605
MTA%20NYCT_Q12,MTA_500863,NORTHERN BLVD/168 ST,40.758855,-73.798117
MTA%20NYCT_Q12,MTA_500864,NORTHERN BLVD/171 ST,40.758052,-73.795909
MTA%20NYCT_Q12,MTA_500866,NORTHERN BLVD/UTOPIA PKWY,40.757693,-73.792527
MTA%20NYCT_Q12,MTA_500868,NORTHERN BLVD/192 ST,40.757775,-73.789001
MTA%20NYCT_Q12,MTA_500869,NORTHERN BLVD/194 ST,40.757837,-73.787138
MTA%20NYCT_Q12,MTA_500871,NORTHERN BLVD/FRANCIS LEWIS BLVD,40.757671,-73.783657
MTA%20NYCT_Q12,MTA_500872,NORTHERN BLVD/202 ST,40.75749,-73.78116
MTA%20NYCT_Q12,MTA_500873,NORTHERN BLVD/204 ST,40.757723,-73.778894
MTA%20NYCT_Q12,MTA_500874,NORTHERN BLVD/CLEARVIEW EXPWY,40.758369,-73.776578
MTA%20NYCT_Q12,MTA_500875,NORTHERN BLVD/CORPORAL KENNEDY ST,40.759228,-73.773338
MTA%20NYCT_Q12,MTA_500876,NORTHERN BLVD/211 ST,40.759726,-73.771417
MTA%20NYCT_Q12,MTA_500877,NORTHERN BLVD/BELL BLVD,40.760348,-73.768238
MTA%20NYCT_Q12,MTA_500878,NORTHERN BLVD/215 ST,40.760502,-73.767095
MTA%20NYCT_Q12,MTA_500879,NORTHERN BLVD/217 ST,40.760953,-73.764371
MTA%20NYCT_Q12,MTA_500880,NORTHERN BLVD/SPRINGFIELD BLVD,40.761269,-73.762438
MTA%20NYCT_Q12,MTA_500881,NORTHERN BLVD/220 PL,40.761585,-73.760445
MTA%20NYCT_Q12,MTA_500882,NORTHERN BLVD/223 ST,40.761867,-73.758606
MTA%20NYCT_Q12,MTA_500883,NORTHERN BLVD/ALLEY POND ENVIROMENTAL CENTER,40.763122,-73.752764
MTA%20NYCT_Q12,MTA_500885,NORTHERN BLVD/ALAMEDA AV,40.765007,-73.745257
MTA%20NYCT_Q12,MTA_500887,NORTHERN BLVD/244 ST,40.765486,-73.741723
MTA%20NYCT_Q12,MTA_500889,NORTHERN BLVD/MARATHON PKWY,40.768162,-73.73764
MTA%20NYCT_Q12,MTA_500890,NORTHERN BLVD/BROWVALE LN,40.769898,-73.735973
MTA%20NYCT_Q12,MTA_500892,PEMBROKE AV/GLENWOOD ST,40.771718,-73.73325
MTA%20NYCT_Q12,MTA_500893,NORTHERN BLVD/MORGAN ST,40.771705,-73.734697
MTA%20NYCT_Q12,MTA_500895,NORTHERN BLVD/LITTLE NECK PKWY,40.770448,-73.735794
MTA%20NYCT_Q12,MTA_500896,NORTHERN BLVD/MARATHON PKWY,40.768231,-73.737914
MTA%20NYCT_Q12,MTA_500899,NORTHERN BLVD/DOUGLASTON PKWY,40.765458,-73.744199
MTA%20NYCT_Q12,MTA_500900,NORTHERN BLVD/ALAMEDA AV,40.764859,-73.746075
MTA%20NYCT_Q12,MTA_500901,NORTHERN BLVD/232 ST,40.764606,-73.746869
MTA%20NYCT_Q12,MTA_500902,NORTHERN BLVD/223 ST,40.761993,-73.758902
MTA%20NYCT_Q12,MTA_500903,NORTHERN BLVD/221 ST,40.761693,-73.760758
MTA%20NYCT_Q12,MTA_500904,NORTHERN BLVD/219 ST,40.761273,-73.763383
MTA%20NYCT_Q12,MTA_500905,NORTHERN BLVD/217 ST,40.76098,-73.765222
MTA%20NYCT_Q12,MTA_500906,NORTHERN BLVD/215 PL,40.760648,-73.767015
MTA%20NYCT_Q12,MTA_500907,NORTHERN BLVD/BELL BLVD,40.760353,-73.769242
MTA%20NYCT_Q12,MTA_500908,NORTHERN BLVD/212 ST,40.759862,-73.771568
MTA%20NYCT_Q12,MTA_500909,NORTHERN BLVD/CORPORAL KENNEDY ST,40.759125,-73.774231
MTA%20NYCT_Q12,MTA_500910,NORTHERN BLVD/CLEARVIEW EXPWY,40.758445,-73.776872
MTA%20NYCT_Q12,MTA_500911,NORTHERN BLVD/204 ST,40.757709,-73.779736
MTA%20NYCT_Q12,MTA_500912,NORTHERN BLVD/202 ST,40.757657,-73.781544
MTA%20NYCT_Q12,MTA_500913,NORTHERN BLVD/FRANCIS LEWIS BLVD,40.757792,-73.783353
MTA%20NYCT_Q12,MTA_500915,NORTHERN BLVD/194 ST,40.757943,-73.788013
MTA%20NYCT_Q12,MTA_500916,NORTHERN BLVD/192 ST,40.757904,-73.789855
MTA%20NYCT_Q12,MTA_500917,NORTHERN BLVD/189 ST,40.757827,-73.792565
MTA%20NYCT_Q12,MTA_500919,NORTHERN BLVD/171 ST,40.758297,-73.796174
MTA%20NYCT_Q12,MTA_500920,NORTHERN BLVD/169 ST,40.758987,-73.797965
MTA%20NYCT_Q12,MTA_500922,SANFORD AV/165 ST,40.760049,-73.802136
MTA%20NYCT_Q12,MTA_500923,SANFORD AV/162 ST,40.760409,-73.8044
MTA%20NYCT_Q12,MTA_500925,SANFORD AV/158 ST,40.761093,-73.80804
MTA%20NYCT_Q12,MTA_500926,SANFORD AV/156 ST,40.761398,-73.809899
MTA%20NYCT_Q12,MTA_500929,SANFORD AV/149 ST,40.760317,-73.815526
MTA%20NYCT_Q12,MTA_500930,SANFORD AV/147 ST,40.759722,-73.817733
MTA%20NYCT_Q12,MTA_500931,SANFORD AV/PARSONS BLVD,40.758784,-73.821204
MTA%20NYCT_Q12,MTA_503259,NORTHERN BLVD/232 ST,40.764342,-73.747222
MTA%20NYCT_Q12,MTA_503573,NORTHERN BLVD/244 ST,40.765556,-73.74267
MTA%20NYCT_Q12,MTA_503609,NORTHERN BLVD/227 ST,40.763187,-73.753186
MTA%20NYCT_Q12,MTA_504432,NORTHERN BLVD/243 ST,40.765328,-73.743496
MTA%20NYCT_Q12,MTA_504992,ROOSEVELT AV/BOWNE ST,40.760927,-73.824935
MTA%20NYCT_Q12,MTA_505048,BOWNE ST/SANFORD AV,40.758509,-73.823212
MTA%20NYCT_Q12,MTA_904016,ROOSEVELT AV /UNION ST,40.760005,-73.828607
MTA%20NYCT_Q12,MTA_904946,ROOSEVELT AV /UNION ST,40.760413,-73.826606
MTA%20NYCT_Q13,MTA_500863,NORTHERN BLVD/168 ST,40.758855,-73.798117
MTA%20NYCT_Q13,MTA_500864,NORTHERN BLVD/171 ST,40.758052,-73.795909
MTA%20NYCT_Q13,MTA_500865,NORTHERN BLVD/AUBURNDALE LN,40.757657,-73.794527
MTA%20NYCT_Q13,MTA_500866,NORTHERN BLVD/UTOPIA PKWY,40.757693,-73.792527
MTA%20NYCT_Q13,MTA_500867,NORTHERN BLVD/190 ST,40.757683,-73.791594
MTA%20NYCT_Q13,MTA_500868,NORTHERN BLVD/192 ST,40.757775,-73.789001
MTA%20NYCT_Q13,MTA_500869,NORTHERN BLVD/194 ST,40.757837,-73.787138
MTA%20NYCT_Q13,MTA_500870,NORTHERN BLVD/196 ST,40.757819,-73.785259
MTA%20NYCT_Q13,MTA_500871,NORTHERN BLVD/FRANCIS LEWIS BLVD,40.757671,-73.783657
MTA%20NYCT_Q13,MTA_500872,NORTHERN BLVD/202 ST,40.75749,-73.78116
MTA%20NYCT_Q13,MTA_500873,NORTHERN BLVD/204 ST,40.757723,-73.778894
MTA%20NYCT_Q13,MTA_500874,NORTHERN BLVD/CLEARVIEW EXPWY,40.758369,-73.776578
MTA%20NYCT_Q13,MTA_500875,NORTHERN BLVD/CORPORAL KENNEDY ST,40.759228,-73.773338
MTA%20NYCT_Q13,MTA_500876,NORTHERN BLVD/211 ST,40.759726,-73.771417
MTA%20NYCT_Q13,MTA_500908,NORTHERN BLVD/212 ST,40.759862,-73.771568
MTA%20NYCT_Q13,MTA_500909,NORTHERN BLVD/CORPORAL KENNEDY ST,40.759125,-73.774231
MTA%20NYCT_Q13,MTA_500910,NORTHERN BLVD/CLEARVIEW EXPWY,40.758445,-73.776872
MTA%20NYCT_Q13,MTA_500911,NORTHERN BLVD/204 ST,40.757709,-73.779736
MTA%20NYCT_Q13,MTA_500912,NORTHERN BLVD/202 ST,40.757657,-73.781544
MTA%20NYCT_Q13,MTA_500913,NORTHERN BLVD/FRANCIS LEWIS BLVD,40.757792,-73.783353
MTA%20NYCT_Q13,MTA_500914,NORTHERN BLVD/196 ST,40.758037,-73.786077
MTA%20NYCT_Q13,MTA_500915,NORTHERN BLVD/194 ST,40.757943,-73.788013
MTA%20NYCT_Q13,MTA_500916,NORTHERN BLVD/192 ST,40.757904,-73.789855
MTA%20NYCT_Q13,MTA_500917,NORTHERN BLVD/189 ST,40.757827,-73.792565
MTA%20NYCT_Q13,MTA_500918,NORTHERN BLVD/172 ST,40.757828,-73.79442
MTA%20NYCT_Q13,MTA_500919,NORTHERN BLVD/171 ST,40.758297,-73.796174
MTA%20NYCT_Q13,MTA_500920,NORTHERN BLVD/169 ST,40.758987,-73.797965
MTA%20NYCT_Q13,MTA_500921,NORTHERN BLVD/167 ST,40.75964,-73.79976
MTA%20NYCT_Q13,MTA_500996,NORTHERN BLVD/BOWNE ST,40.764329,-73.825872
MTA%20NYCT_Q13,MTA_500997,NORTHERN BLVD/PARSONS BLVD,40.764608,-73.822975
MTA%20NYCT_Q13,MTA_500999,NORTHERN BLVD/149 ST,40.765241,-73.816822
MTA%20NYCT_Q13,MTA_501000,NORTHERN BLVD/150 ST,40.765169,-73.815292
MTA%20NYCT_Q13,MTA_501001,NORTHERN BLVD/MURRAY ST,40.764863,-73.812502
MTA%20NYCT_Q13,MTA_501004,NORTHERN BLVD/157 ST,40.76356,-73.807864
MTA%20NYCT_Q13,MTA_501005,NORTHERN BLVD/159 ST,40.762956,-73.806057
MTA%20NYCT_Q13,MTA_501007,NORTHERN BLVD/163 ST,40.761089,-73.80259
MTA%20NYCT_Q13,MTA_501008,NORTHERN BLVD/166 ST,40.759479,-73.799938
MTA%20NYCT_Q13,MTA_501023,BELL BLVD/NORTHERN BLVD,40.760566,-73.769436
MTA%20NYCT_Q13,MTA_501024,BELL BLVD/42 AV,40.762987,-73.77055
MTA%20NYCT_Q13,MTA_501025,BELL BLVD/40 AV,40.764564,-73.771386
MTA%20NYCT_Q13,MTA_501026,BELL BLVD/38 AV,40.766471,-73.772412
MTA%20NYCT_Q13,MTA_501027,BELL BLVD/36 AV,40.767943,-73.773158
MTA%20NYCT_Q13,MTA_501030,BELL BLVD/33 AV,40.77242,-73.774467
MTA%20NYCT_Q13,MTA_501031,BELL BLVD/32 AV,40.773568,-73.774713
MTA%20NYCT_Q13,MTA_501032,BELL BLVD/29 AV,40.775652,-73.77516
MTA%20NYCT_Q13,MTA_501033,BELL BLVD/28 AV,40.777368,-73.775534
MTA%20NYCT_Q13,MTA_501035,BELL BLVD/24 AV,40.779218,-73.775481
MTA%20NYCT_Q13,MTA_501037,BELL BLVD/23 AV,40.782777,-73.776631
MTA%20NYCT_Q13,MTA_501038,BELL BLVD/18 AV,40.78389,-73.777426
MTA%20NYCT_Q13,MTA_501039,BELL BLVD/16 AV,40.785743,-73.778781
MTA%20NYCT_Q13,MTA_501040,BELL BLVD/14 AV,40.788118,-73.78081
MTA%20NYCT_Q13,MTA_501041,BELL BLVD/212 ST,40.788716,-73.782075
MTA%20NYCT_Q13,MTA_501044,BELL BLVD/212 ST,40.788081,-73.781091
MTA%20NYCT_Q13,MTA_501045,BELL BLVD/14 AV,40.787593,-73.780458
MTA%20NYCT_Q13,MTA_501046,BELL BLVD/16 AV,40.785155,-73.778602
MTA%20NYCT_Q13,MTA_501047,BELL BLVD/18 AV,40.783487,-73.777463
MTA%20NYCT_Q13,MTA_501048,BELL BLVD/23 AV,40.782101,-73.776406
MTA%20NYCT_Q13,MTA_501049,BELL BLVD/24 AV,40.779846,-73.775504
MTA%20NYCT_Q13,MTA_501050,BELL BLVD/28 AV,40.777099,-73.775636
MTA%20NYCT_Q13,MTA_501051,BELL BLVD/29 AV,40.774979,-73.775181
MTA%20NYCT_Q13,MTA_501052,BELL BLVD/32 AV,40.773741,-73.774911
MTA%20NYCT_Q13,MTA_501053,BELL BLVD/33 AV,40.771764,-73.774488
MTA%20NYCT_Q13,MTA_501054,BELL BLVD/33 RD,40.770704,-73.77426
MTA%20NYCT_Q13,MTA_501056,BELL BLVD/38 AV,40.766634,-73.772634
MTA%20NYCT_Q13,MTA_501057,BELL BLVD/39 AV,40.764974,-73.771832
MTA%20NYCT_Q13,MTA_501058,BELL BLVD/41 AV,40.763284,-73.770921
MTA%20NYCT_Q13,MTA_501059,BELL BLVD/43 AV,40.76151,-73.770073
MTA%20NYCT_Q13,MTA_501060,BELL BLVD/NORTHERN BLVD,40.7604,-73.76952
MTA%20NYCT_Q13,MTA_501075,NORTHERN BLVD/165 ST,40.760527,-73.801469
MTA%20NYCT_Q13,MTA_501076,NORTHERN BLVD/STATION RD,40.76146,-73.802708
MTA%20NYCT_Q13,MTA_501077,NORTHERN BLVD/161 ST,40.762828,-73.805018
MTA%20NYCT_Q13,MTA_501078,NORTHERN BLVD/159 ST,40.763443,-73.806839
MTA%20NYCT_Q13,MTA_501079,NORTHERN BLVD/157 ST,40.764025,-73.80862
MTA%20NYCT_Q13,MTA_501080,NORTHERN BLVD/154 ST,40.764878,-73.811437
MTA%20NYCT_Q13,MTA_501081,NORTHERN BLVD/MURRAY ST,40.765227,-73.813375
MTA%20NYCT_Q13,MTA_501082,NORTHERN BLVD/150 ST,40.76535,-73.815003
MTA%20NYCT_Q13,MTA_501083,NORTHERN BLVD/149 ST,40.765423,-73.817865
MTA%20NYCT_Q13,MTA_501084,NORTHERN BLVD/146 ST,40.765011,-73.820905
MTA%20NYCT_Q13,MTA_501085,NORTHERN BLVD/PARSONS BLVD,40.76467,-73.824161
MTA%20NYCT_Q13,MTA_501086,NORTHERN BLVD/BOWNE ST,40.764429,-73.825797
