Route ID,Vehicle ID,Latitude,Longitude,Timestamp
MTA NYCT_Q28,MTA NYCT_8774,40.771533,-73.783125,2025-01-11T07:24:06.686463
MTA NYCT_Q28,MTA NYCT_4700,40.776914,-73.782914,2025-01-11T07:24:06.686463
MTA NYCT_Q28,MTA NYCT_8960,40.763636,-73.790387,2025-01-11T07:24:06.686463
MTA NYCT_Q28,MTA NYCT_8961,40.762755,-73.797416,2025-01-11T07:24:06.686463
MTA NYCT_Q28,MTA NYCT_7371,40.760542,-73.829143,2025-01-11T07:24:06.686463
MTA NYCT_Q28,MTA NYCT_8938,40.777125,-73.78301,2025-01-11T07:24:06.686463
MTA NYCT_Q28,MTA NYCT_7387,40.764378,-73.825732,2025-01-11T07:24:06.686463
MTA NYCT_Q28,MTA NYCT_8960,40.778861,-73.782958,2025-01-11T07:54:03.505977
MTA NYCT_Q28,MTA NYCT_8938,40.762735,-73.80502,2025-01-11T07:54:03.505977
MTA NYCT_Q28,MTA NYCT_8774,40.760612,-73.828767,2025-01-11T07:54:03.505977
MTA NYCT_Q28,MTA NYCT_8961,40.764541,-73.824414,2025-01-11T07:54:03.505977
MTA NYCT_Q28,MTA NYCT_8939,40.771455,-73.783383,2025-01-11T07:54:03.505977
MTA NYCT_Q28,MTA NYCT_4700,40.763955,-73.788832,2025-01-11T07:54:03.505977
MTA NYCT_Q28,MTA NYCT_4662,40.76321,-73.79278,2025-01-11T07:54:03.505977
MTA NYCT_Q28,MTA NYCT_8960,40.778861,-73.782958,2025-01-11T07:54:11.493810
MTA NYCT_Q28,MTA NYCT_8938,40.762735,-73.80502,2025-01-11T07:54:11.493810
MTA NYCT_Q28,MTA NYCT_4662,40.763735,-73.789913,2025-01-11T07:54:11.493810
MTA NYCT_Q28,MTA NYCT_4700,40.763641,-73.790361,2025-01-11T07:54:11.493810
MTA NYCT_Q28,MTA NYCT_8774,40.760612,-73.828767,2025-01-11T07:54:11.493810
MTA NYCT_Q28,MTA NYCT_8961,40.764541,-73.824414,2025-01-11T07:54:11.493810
MTA NYCT_Q28,MTA NYCT_8939,40.771455,-73.783383,2025-01-11T07:54:11.493810
MTA NYCT_Q28,MTA NYCT_8938,40.76103,-73.827078,2025-01-11T08:24:08.482620
MTA NYCT_Q28,MTA NYCT_8961,40.782209,-73.777002,2025-01-11T08:24:08.482620
MTA NYCT_Q28,MTA NYCT_8939,40.764531,-73.788585,2025-01-11T08:24:08.482620
MTA NYCT_Q28,MTA NYCT_4700,40.76062,-73.828731,2025-01-11T08:24:08.482620
MTA NYCT_Q28,MTA NYCT_4662,40.781245,-73.781733,2025-01-11T08:24:08.482620
MTA NYCT_Q28,MTA NYCT_8960,40.760732,-73.829212,2025-01-11T08:24:08.482620
MTA NYCT_Q28,MTA NYCT_8905,40.763963,-73.788792,2025-01-11T08:24:08.482620
MTA NYCT_Q28,MTA NYCT_8774,40.773165,-73.780957,2025-01-11T08:24:08.482620
